year,species_code,sex,sex_desc,iss,nss,nhls
2003,21740,2,female,299.04066655702746,801,81
2003,21740,4,total_post,285.28722501939745,1583,89
2003,21740,12,female_male,354.94412682008317,1556,88
2004,21720,0,total_pre,443.36772864472596,995,50
2004,21720,1,male,362.2642129558686,506,48
2004,21720,2,female,351.6676682958532,468,50
2004,21720,4,total_post,413.09816383261335,995,50
2004,21720,12,female_male,775.2948533348667,974,50
2004,21740,0,total_pre,338.48935037533795,1632,59
2004,21740,1,male,205.23102887538738,768,56
2004,21740,2,female,313.37136365005193,807,57
2004,21740,4,total_post,325.9509400192327,1632,59
2004,21740,12,female_male,506.2422692200092,1575,57
2005,21720,0,total_pre,243.29501389746179,1279,80
2005,21720,1,male,220.35244496377948,610,78
2005,21720,2,female,189.53026162617005,664,76
2005,21720,4,total_post,243.01395212900957,1279,80
2005,21720,12,female_male,441.4470570290543,1274,80
2005,21740,0,total_pre,397.52227118908354,1594,68
2005,21740,1,male,295.4443697951766,760,67
2005,21740,2,female,205.1059420691723,774,66
2005,21740,4,total_post,414.8960541610094,1594,68
2005,21740,12,female_male,536.7956707727698,1534,68
2006,21720,0,total_pre,707.7414242113418,1300,111
2006,21720,1,male,542.1112996983294,617,97
2006,21720,2,female,594.4455790251754,656,106
2006,21720,4,total_post,662.4788321215357,1300,111
2006,21720,12,female_male,1211.5684777545089,1273,111
2006,21740,0,total_pre,533.424891110968,1535,279
2006,21740,1,male,379.5166893201706,598,225
2006,21740,2,female,370.77272925350314,673,221
2006,21740,4,total_post,518.8664391595328,1535,279
2006,21740,12,female_male,789.4090062349682,1271,245
2007,21720,0,total_pre,57.451416374529664,1441,155
2007,21720,1,male,101.55006188296211,677,128
2007,21720,2,female,108.89163506191898,692,137
2007,21720,4,total_post,56.412706362452575,1441,155
2007,21720,12,female_male,243.27808637496196,1369,149
2007,21740,0,total_pre,260.35701409730007,1483,275
2007,21740,1,male,234.1462283065941,514,176
2007,21740,2,female,207.70264814353993,493,181
2007,21740,4,total_post,247.62612446124882,1483,275
2007,21740,12,female_male,467.98504719237997,1007,199
2008,21720,0,total_pre,268.2374565199817,1213,117
2008,21720,1,male,219.38686340724922,567,100
2008,21720,2,female,221.02361120310505,624,105
